"block_id","Row_drug","Col_drug","HSA_score","SampleID"
4016,"Selumetinib","Selumetinib",3.209,"CLL38"
4017,"Tipifarnib","Duvelisib",14.418,"CLL38"
4018,"Tipifarnib","Ibrutinib",9.545,"CLL38"
4019,"Tipifarnib","MK-2206",13.658,"CLL38"
4020,"Tipifarnib","Selumetinib",10.778,"CLL38"
4021,"Trametinib","Duvelisib",21.555,"CLL38"
4022,"Trametinib","Ibrutinib",11.085,"CLL38"
4023,"Trametinib","MK-2206",28.134,"CLL38"
4024,"Trametinib","Selumetinib",9.08,"CLL38"
4025,"Venetoclax","Duvelisib",13.755,"CLL38"
4026,"Venetoclax","Ibrutinib",9.377,"CLL38"
4027,"Venetoclax","MK-2206",11.593,"CLL38"
4028,"Venetoclax","Selumetinib",9.675,"CLL38"
4029,"Vismodegib","Duvelisib",1.685,"CLL38"
4030,"Vismodegib","Ibrutinib",-0.48,"CLL38"
4031,"Vismodegib","MK-2206",-4.915,"CLL38"
4032,"Vismodegib","Selumetinib",3.88,"CLL38"
4033,"AZD8055","Duvelisib",8.188,"CLL39"
4034,"AZD8055","Ibrutinib",7.001,"CLL39"
4035,"AZD8055","MK-2206",1.356,"CLL39"
4036,"AZD8055","Selumetinib",5.695,"CLL39"
4037,"Birinapant","Duvelisib",0.966,"CLL39"
4038,"Birinapant","Ibrutinib",8.872,"CLL39"
4039,"Birinapant","MK-2206",-0.504,"CLL39"
4040,"Birinapant","Selumetinib",3.398,"CLL39"
4041,"BX-912","Duvelisib",8.543,"CLL39"
4042,"BX-912","Ibrutinib",7.96,"CLL39"
4043,"BX-912","MK-2206",3.392,"CLL39"
4044,"BX-912","Selumetinib",5.857,"CLL39"
4045,"CHIR-99021","Duvelisib",9.077,"CLL39"
4046,"CHIR-99021","Ibrutinib",10.154,"CLL39"
4047,"CHIR-99021","MK-2206",2.48,"CLL39"
4048,"CHIR-99021","Selumetinib",8.042,"CLL39"
4049,"Dasatinib","Duvelisib",7.728,"CLL39"
4050,"Dasatinib","Ibrutinib",5.852,"CLL39"
4051,"Dasatinib","MK-2206",4.85,"CLL39"
4052,"Dasatinib","Selumetinib",5.569,"CLL39"
4053,"Duvelisib","Duvelisib",9.239,"CLL39"
4054,"Duvelisib","Ibrutinib",11.809,"CLL39"
4055,"Duvelisib","MK-2206",4.267,"CLL39"
4056,"Duvelisib","Selumetinib",9.814,"CLL39"
4057,"Fludarabine","Duvelisib",4.795,"CLL39"
4058,"Fludarabine","Ibrutinib",4.375,"CLL39"
4059,"Fludarabine","MK-2206",0.008,"CLL39"
4060,"Fludarabine","Selumetinib",2.433,"CLL39"
4061,"GDC-0152","Duvelisib",-2.953,"CLL39"
4062,"GDC-0152","Ibrutinib",-4.213,"CLL39"
4063,"GDC-0152","MK-2206",-7.939,"CLL39"
4064,"GDC-0152","Selumetinib",-11.915,"CLL39"
4065,"Gefitinib","Duvelisib",-4.405,"CLL39"
4066,"Gefitinib","Ibrutinib",-0.725,"CLL39"
4067,"Gefitinib","MK-2206",-0.102,"CLL39"
4068,"Gefitinib","Selumetinib",5.712,"CLL39"
4069,"GSK429286A","Duvelisib",13.369,"CLL39"
4070,"GSK429286A","Ibrutinib",11.393,"CLL39"
4071,"GSK429286A","MK-2206",2.308,"CLL39"
4072,"GSK429286A","Selumetinib",6.987,"CLL39"
4073,"Ibrutinib","Duvelisib",19.131,"CLL39"
4074,"Ibrutinib","Ibrutinib",16.149,"CLL39"
4075,"Ibrutinib","MK-2206",9.463,"CLL39"
4076,"Ibrutinib","Selumetinib",15.734,"CLL39"
4077,"KX2-391","Duvelisib",12.457,"CLL39"
4078,"KX2-391","Ibrutinib",13.323,"CLL39"
4079,"KX2-391","MK-2206",1.737,"CLL39"
4080,"KX2-391","Selumetinib",10.457,"CLL39"
4081,"Lenalidomide","Duvelisib",-21.925,"CLL39"
4082,"Lenalidomide","Ibrutinib",-26.381,"CLL39"
4083,"Lenalidomide","MK-2206",-18.204,"CLL39"
4084,"Lenalidomide","Selumetinib",-22.171,"CLL39"
4085,"MK-2206","Duvelisib",6.618,"CLL39"
4086,"MK-2206","Ibrutinib",6.586,"CLL39"
4087,"MK-2206","MK-2206",0.746,"CLL39"
4088,"MK-2206","Selumetinib",5.659,"CLL39"
4089,"Onalespib","Duvelisib",7.428,"CLL39"
4090,"Onalespib","Ibrutinib",11.834,"CLL39"
4091,"Onalespib","MK-2206",4.203,"CLL39"
4092,"Onalespib","Selumetinib",9.457,"CLL39"
4093,"PRT062607","Duvelisib",4.252,"CLL39"
4094,"PRT062607","Ibrutinib",9.026,"CLL39"
4095,"PRT062607","MK-2206",2.927,"CLL39"
4096,"PRT062607","Selumetinib",7.15,"CLL39"
4097,"Quizartinib","Duvelisib",-2.889,"CLL39"
4098,"Quizartinib","Ibrutinib",-3.442,"CLL39"
4099,"Quizartinib","MK-2206",-1.313,"CLL39"
4100,"Quizartinib","Selumetinib",3.865,"CLL39"
4101,"Ruxolitinib","Duvelisib",6.082,"CLL39"
4102,"Ruxolitinib","Ibrutinib",2.477,"CLL39"
4103,"Ruxolitinib","MK-2206",0.554,"CLL39"
4104,"Ruxolitinib","Selumetinib",5.949,"CLL39"
4105,"Selinexor","Duvelisib",12.324,"CLL39"
4106,"Selinexor","Ibrutinib",14.518,"CLL39"
4107,"Selinexor","MK-2206",1.781,"CLL39"
4108,"Selinexor","Selumetinib",6.626,"CLL39"
4109,"Selumetinib","Duvelisib",10.486,"CLL39"
4110,"Selumetinib","Ibrutinib",11.942,"CLL39"
4111,"Selumetinib","MK-2206",4.932,"CLL39"
4112,"Selumetinib","Selumetinib",5.668,"CLL39"
4113,"Tipifarnib","Duvelisib",12.495,"CLL39"
4114,"Tipifarnib","Ibrutinib",12.693,"CLL39"
4115,"Tipifarnib","MK-2206",3.22,"CLL39"
4116,"Tipifarnib","Selumetinib",15.074,"CLL39"
4117,"Trametinib","Duvelisib",18.531,"CLL39"
4118,"Trametinib","Ibrutinib",15.042,"CLL39"
4119,"Trametinib","MK-2206",5.448,"CLL39"
4120,"Trametinib","Selumetinib",4.653,"CLL39"
4121,"Venetoclax","Duvelisib",16.037,"CLL39"
4122,"Venetoclax","Ibrutinib",15.891,"CLL39"
4123,"Venetoclax","MK-2206",6.188,"CLL39"
4124,"Venetoclax","Selumetinib",10.738,"CLL39"
4125,"Vismodegib","Duvelisib",1.491,"CLL39"
4126,"Vismodegib","Ibrutinib",-3.598,"CLL39"
4127,"Vismodegib","MK-2206",-1.643,"CLL39"
4128,"Vismodegib","Selumetinib",1.951,"CLL39"
4129,"AZD8055","Duvelisib",1.238,"CLL40"
4130,"AZD8055","Ibrutinib",-0.553,"CLL40"
4131,"AZD8055","MK-2206",0.666,"CLL40"
4132,"AZD8055","Selumetinib",1.013,"CLL40"
4133,"Birinapant","Duvelisib",0.806,"CLL40"
4134,"Birinapant","Ibrutinib",6.222,"CLL40"
4135,"Birinapant","MK-2206",1.113,"CLL40"
4136,"Birinapant","Selumetinib",-1.699,"CLL40"
4137,"BX-912","Duvelisib",3.649,"CLL40"
4138,"BX-912","Ibrutinib",4.63,"CLL40"
4139,"BX-912","MK-2206",1.573,"CLL40"
4140,"BX-912","Selumetinib",3.326,"CLL40"
4141,"CHIR-99021","Duvelisib",2.011,"CLL40"
4142,"CHIR-99021","Ibrutinib",6.216,"CLL40"
4143,"CHIR-99021","MK-2206",1.417,"CLL40"
4144,"CHIR-99021","Selumetinib",7.623,"CLL40"
4145,"Dasatinib","Duvelisib",5.08,"CLL40"
4146,"Dasatinib","Ibrutinib",3.448,"CLL40"
4147,"Dasatinib","MK-2206",3.693,"CLL40"
4148,"Dasatinib","Selumetinib",5.846,"CLL40"
4149,"Duvelisib","Duvelisib",2.553,"CLL40"
4150,"Duvelisib","Ibrutinib",6.617,"CLL40"
4151,"Duvelisib","MK-2206",4.893,"CLL40"
4152,"Duvelisib","Selumetinib",6.6,"CLL40"
4153,"Fludarabine","Duvelisib",-1.076,"CLL40"
4154,"Fludarabine","Ibrutinib",2.403,"CLL40"
4155,"Fludarabine","MK-2206",-0.923,"CLL40"
4156,"Fludarabine","Selumetinib",-0.246,"CLL40"
4157,"GDC-0152","Duvelisib",1.239,"CLL40"
4158,"GDC-0152","Ibrutinib",2.413,"CLL40"
4159,"GDC-0152","MK-2206",0.757,"CLL40"
4160,"GDC-0152","Selumetinib",-2.011,"CLL40"
4161,"Gefitinib","Duvelisib",1.394,"CLL40"
4162,"Gefitinib","Ibrutinib",2.163,"CLL40"
4163,"Gefitinib","MK-2206",1.913,"CLL40"
4164,"Gefitinib","Selumetinib",0.652,"CLL40"
4165,"GSK429286A","Duvelisib",4.315,"CLL40"
4166,"GSK429286A","Ibrutinib",3.045,"CLL40"
4167,"GSK429286A","MK-2206",0.237,"CLL40"
4168,"GSK429286A","Selumetinib",1.685,"CLL40"
4169,"Ibrutinib","Duvelisib",6.917,"CLL40"
4170,"Ibrutinib","Ibrutinib",3.436,"CLL40"
4171,"Ibrutinib","MK-2206",3.426,"CLL40"
4172,"Ibrutinib","Selumetinib",4.08,"CLL40"
4173,"KX2-391","Duvelisib",6.235,"CLL40"
4174,"KX2-391","Ibrutinib",3.617,"CLL40"
4175,"KX2-391","MK-2206",1.586,"CLL40"
4176,"KX2-391","Selumetinib",7.361,"CLL40"
4177,"Lenalidomide","Duvelisib",-3.103,"CLL40"
4178,"Lenalidomide","Ibrutinib",-3.109,"CLL40"
4179,"Lenalidomide","MK-2206",-2.08,"CLL40"
4180,"Lenalidomide","Selumetinib",-5.132,"CLL40"
4181,"MK-2206","Duvelisib",4.86,"CLL40"
4182,"MK-2206","Ibrutinib",6.291,"CLL40"
4183,"MK-2206","MK-2206",1.658,"CLL40"
4184,"MK-2206","Selumetinib",1.51,"CLL40"
4185,"Onalespib","Duvelisib",9.556,"CLL40"
4186,"Onalespib","Ibrutinib",9.751,"CLL40"
4187,"Onalespib","MK-2206",2.158,"CLL40"
4188,"Onalespib","Selumetinib",6.164,"CLL40"
4189,"PRT062607","Duvelisib",9.075,"CLL40"
4190,"PRT062607","Ibrutinib",7.806,"CLL40"
4191,"PRT062607","MK-2206",5.865,"CLL40"
4192,"PRT062607","Selumetinib",8.688,"CLL40"
4193,"Quizartinib","Duvelisib",2.929,"CLL40"
4194,"Quizartinib","Ibrutinib",1.714,"CLL40"
4195,"Quizartinib","MK-2206",0.777,"CLL40"
4196,"Quizartinib","Selumetinib",0.788,"CLL40"
4197,"Ruxolitinib","Duvelisib",4.506,"CLL40"
4198,"Ruxolitinib","Ibrutinib",2.668,"CLL40"
4199,"Ruxolitinib","MK-2206",2.576,"CLL40"
4200,"Ruxolitinib","Selumetinib",-0.147,"CLL40"
4201,"Selinexor","Duvelisib",7.711,"CLL40"
4202,"Selinexor","Ibrutinib",7.241,"CLL40"
4203,"Selinexor","MK-2206",3.242,"CLL40"
4204,"Selinexor","Selumetinib",6.578,"CLL40"
4205,"Selumetinib","Duvelisib",6.192,"CLL40"
4206,"Selumetinib","Ibrutinib",4.939,"CLL40"
4207,"Selumetinib","MK-2206",3.798,"CLL40"
4208,"Selumetinib","Selumetinib",3.043,"CLL40"
4209,"Tipifarnib","Duvelisib",5.155,"CLL40"
4210,"Tipifarnib","Ibrutinib",6.049,"CLL40"
4211,"Tipifarnib","MK-2206",2.614,"CLL40"
4212,"Tipifarnib","Selumetinib",4.877,"CLL40"
4213,"Trametinib","Duvelisib",12.071,"CLL40"
4214,"Trametinib","Ibrutinib",5.774,"CLL40"
4215,"Trametinib","MK-2206",2.909,"CLL40"
4216,"Trametinib","Selumetinib",3.934,"CLL40"
4217,"Venetoclax","Duvelisib",8.563,"CLL40"
4218,"Venetoclax","Ibrutinib",10.58,"CLL40"
4219,"Venetoclax","MK-2206",4.749,"CLL40"
4220,"Venetoclax","Selumetinib",11.21,"CLL40"
4221,"Vismodegib","Duvelisib",-1.593,"CLL40"
4222,"Vismodegib","Ibrutinib",0.24,"CLL40"
4223,"Vismodegib","MK-2206",-0.478,"CLL40"
4224,"Vismodegib","Selumetinib",-2.036,"CLL40"
4225,"AZD8055","Duvelisib",6.379,"CLL41"
4226,"AZD8055","Ibrutinib",0.273,"CLL41"
4227,"AZD8055","MK-2206",5.2,"CLL41"
4228,"AZD8055","Selumetinib",2.619,"CLL41"
4229,"Birinapant","Duvelisib",12.149,"CLL41"
4230,"Birinapant","Ibrutinib",11.273,"CLL41"
4231,"Birinapant","MK-2206",6.317,"CLL41"
4232,"Birinapant","Selumetinib",3.318,"CLL41"
4233,"BX-912","Duvelisib",1.28,"CLL41"
4234,"BX-912","Ibrutinib",2.013,"CLL41"
4235,"BX-912","MK-2206",2.964,"CLL41"
4236,"BX-912","Selumetinib",5.181,"CLL41"
4237,"CHIR-99021","Duvelisib",5.546,"CLL41"
4238,"CHIR-99021","Ibrutinib",4.377,"CLL41"
4239,"CHIR-99021","MK-2206",4.105,"CLL41"
4240,"CHIR-99021","Selumetinib",6.272,"CLL41"
4241,"Dasatinib","Duvelisib",1.363,"CLL41"
4242,"Dasatinib","Ibrutinib",8.921,"CLL41"
4243,"Dasatinib","MK-2206",3.31,"CLL41"
4244,"Dasatinib","Selumetinib",5.285,"CLL41"
4245,"Duvelisib","Duvelisib",3.478,"CLL41"
4246,"Duvelisib","Ibrutinib",5.145,"CLL41"
4247,"Duvelisib","MK-2206",5.845,"CLL41"
4248,"Duvelisib","Selumetinib",4.968,"CLL41"
4249,"Fludarabine","Duvelisib",2.744,"CLL41"
4250,"Fludarabine","Ibrutinib",-1.833,"CLL41"
4251,"Fludarabine","MK-2206",1.531,"CLL41"
4252,"Fludarabine","Selumetinib",-1.118,"CLL41"
4253,"GDC-0152","Duvelisib",0.197,"CLL41"
4254,"GDC-0152","Ibrutinib",-1.776,"CLL41"
4255,"GDC-0152","MK-2206",2.079,"CLL41"
4256,"GDC-0152","Selumetinib",1.387,"CLL41"
4257,"Gefitinib","Duvelisib",3.784,"CLL41"
4258,"Gefitinib","Ibrutinib",0.956,"CLL41"
4259,"Gefitinib","MK-2206",3.513,"CLL41"
4260,"Gefitinib","Selumetinib",1.739,"CLL41"
4261,"GSK429286A","Duvelisib",10.649,"CLL41"
4262,"GSK429286A","Ibrutinib",6.092,"CLL41"
4263,"GSK429286A","MK-2206",4.881,"CLL41"
4264,"GSK429286A","Selumetinib",5.066,"CLL41"
4265,"Ibrutinib","Duvelisib",3.71,"CLL41"
4266,"Ibrutinib","Ibrutinib",6.557,"CLL41"
4267,"Ibrutinib","MK-2206",7.354,"CLL41"
4268,"Ibrutinib","Selumetinib",9.122,"CLL41"
4269,"KX2-391","Duvelisib",7.202,"CLL41"
4270,"KX2-391","Ibrutinib",7.947,"CLL41"
4271,"KX2-391","MK-2206",7.106,"CLL41"
4272,"KX2-391","Selumetinib",13.319,"CLL41"
4273,"Lenalidomide","Duvelisib",5.171,"CLL41"
4274,"Lenalidomide","Ibrutinib",2.683,"CLL41"
4275,"Lenalidomide","MK-2206",3.027,"CLL41"
4276,"Lenalidomide","Selumetinib",-1.557,"CLL41"
4277,"MK-2206","Duvelisib",5.706,"CLL41"
4278,"MK-2206","Ibrutinib",6.118,"CLL41"
4279,"MK-2206","MK-2206",3.222,"CLL41"
4280,"MK-2206","Selumetinib",4.209,"CLL41"
4281,"Onalespib","Duvelisib",8.442,"CLL41"
4282,"Onalespib","Ibrutinib",11.833,"CLL41"
4283,"Onalespib","MK-2206",5.192,"CLL41"
4284,"Onalespib","Selumetinib",-5.384,"CLL41"
4285,"PRT062607","Duvelisib",12.217,"CLL41"
4286,"PRT062607","Ibrutinib",9.42,"CLL41"
4287,"PRT062607","MK-2206",11.945,"CLL41"
4288,"PRT062607","Selumetinib",9.074,"CLL41"
4289,"Quizartinib","Duvelisib",1.006,"CLL41"
4290,"Quizartinib","Ibrutinib",8.654,"CLL41"
4291,"Quizartinib","MK-2206",4.666,"CLL41"
4292,"Quizartinib","Selumetinib",9.369,"CLL41"
4293,"Ruxolitinib","Duvelisib",2.757,"CLL41"
4294,"Ruxolitinib","Ibrutinib",-1.979,"CLL41"
4295,"Ruxolitinib","MK-2206",2.835,"CLL41"
4296,"Ruxolitinib","Selumetinib",0.674,"CLL41"
4297,"Selinexor","Duvelisib",8.111,"CLL41"
4298,"Selinexor","Ibrutinib",9.48,"CLL41"
4299,"Selinexor","MK-2206",7.029,"CLL41"
4300,"Selinexor","Selumetinib",7.514,"CLL41"
4301,"Selumetinib","Duvelisib",7.409,"CLL41"
4302,"Selumetinib","Ibrutinib",4.635,"CLL41"
4303,"Selumetinib","MK-2206",5.029,"CLL41"
4304,"Selumetinib","Selumetinib",2.318,"CLL41"
4305,"Tipifarnib","Duvelisib",6.613,"CLL41"
4306,"Tipifarnib","Ibrutinib",6.663,"CLL41"
4307,"Tipifarnib","MK-2206",5.244,"CLL41"
4308,"Tipifarnib","Selumetinib",6.273,"CLL41"
4309,"Trametinib","Duvelisib",9.708,"CLL41"
4310,"Trametinib","Ibrutinib",13.313,"CLL41"
4311,"Trametinib","MK-2206",9.521,"CLL41"
4312,"Trametinib","Selumetinib",11.467,"CLL41"
4313,"Venetoclax","Duvelisib",12.876,"CLL41"
4314,"Venetoclax","Ibrutinib",11.678,"CLL41"
4315,"Venetoclax","MK-2206",5.732,"CLL41"
4316,"Venetoclax","Selumetinib",9.069,"CLL41"
4317,"Vismodegib","Duvelisib",-1.975,"CLL41"
4318,"Vismodegib","Ibrutinib",-4.862,"CLL41"
4319,"Vismodegib","MK-2206",-1.698,"CLL41"
4320,"Vismodegib","Selumetinib",-0.292,"CLL41"
4321,"AZD8055","Duvelisib",5.207,"CLL42"
4322,"AZD8055","Ibrutinib",4.138,"CLL42"
4323,"AZD8055","MK-2206",4.357,"CLL42"
4324,"AZD8055","Selumetinib",3.403,"CLL42"
4325,"Birinapant","Duvelisib",4.691,"CLL42"
4326,"Birinapant","Ibrutinib",16.665,"CLL42"
4327,"Birinapant","MK-2206",2.967,"CLL42"
4328,"Birinapant","Selumetinib",10.546,"CLL42"
4329,"BX-912","Duvelisib",3.838,"CLL42"
4330,"BX-912","Ibrutinib",6.462,"CLL42"
4331,"BX-912","MK-2206",4.038,"CLL42"
4332,"BX-912","Selumetinib",6.381,"CLL42"
4333,"CHIR-99021","Duvelisib",-0.734,"CLL42"
4334,"CHIR-99021","Ibrutinib",3.286,"CLL42"
4335,"CHIR-99021","MK-2206",0.509,"CLL42"
4336,"CHIR-99021","Selumetinib",5.669,"CLL42"
4337,"Dasatinib","Duvelisib",11.821,"CLL42"
4338,"Dasatinib","Ibrutinib",7.352,"CLL42"
4339,"Dasatinib","MK-2206",14.758,"CLL42"
4340,"Dasatinib","Selumetinib",10.108,"CLL42"
4341,"Duvelisib","Duvelisib",6.014,"CLL42"
4342,"Duvelisib","Ibrutinib",11.257,"CLL42"
4343,"Duvelisib","MK-2206",3.804,"CLL42"
4344,"Duvelisib","Selumetinib",11.644,"CLL42"
4345,"Fludarabine","Duvelisib",0.879,"CLL42"
4346,"Fludarabine","Ibrutinib",5.794,"CLL42"
4347,"Fludarabine","MK-2206",-0.692,"CLL42"
4348,"Fludarabine","Selumetinib",4.39,"CLL42"
4349,"GDC-0152","Duvelisib",2.427,"CLL42"
4350,"GDC-0152","Ibrutinib",13.121,"CLL42"
4351,"GDC-0152","MK-2206",-1.633,"CLL42"
4352,"GDC-0152","Selumetinib",4.529,"CLL42"
4353,"Gefitinib","Duvelisib",-3.702,"CLL42"
4354,"Gefitinib","Ibrutinib",2.266,"CLL42"
4355,"Gefitinib","MK-2206",2.17,"CLL42"
4356,"Gefitinib","Selumetinib",1.348,"CLL42"
4357,"GSK429286A","Duvelisib",0.189,"CLL42"
4358,"GSK429286A","Ibrutinib",3.234,"CLL42"
4359,"GSK429286A","MK-2206",2.26,"CLL42"
4360,"GSK429286A","Selumetinib",5.029,"CLL42"
4361,"Ibrutinib","Duvelisib",11.005,"CLL42"
4362,"Ibrutinib","Ibrutinib",6.055,"CLL42"
4363,"Ibrutinib","MK-2206",7.825,"CLL42"
4364,"Ibrutinib","Selumetinib",14.59,"CLL42"
4365,"KX2-391","Duvelisib",11.457,"CLL42"
4366,"KX2-391","Ibrutinib",13.066,"CLL42"
4367,"KX2-391","MK-2206",4.052,"CLL42"
4368,"KX2-391","Selumetinib",12.72,"CLL42"
4369,"Lenalidomide","Duvelisib",8.747,"CLL42"
4370,"Lenalidomide","Ibrutinib",10.055,"CLL42"
4371,"Lenalidomide","MK-2206",5.758,"CLL42"
4372,"Lenalidomide","Selumetinib",2.959,"CLL42"
4373,"MK-2206","Duvelisib",6.264,"CLL42"
4374,"MK-2206","Ibrutinib",5.054,"CLL42"
4375,"MK-2206","MK-2206",2.55,"CLL42"
4376,"MK-2206","Selumetinib",5.148,"CLL42"
4377,"Onalespib","Duvelisib",9.257,"CLL42"
4378,"Onalespib","Ibrutinib",9.114,"CLL42"
4379,"Onalespib","MK-2206",3.67,"CLL42"
4380,"Onalespib","Selumetinib",8.964,"CLL42"
4381,"PRT062607","Duvelisib",6.903,"CLL42"
4382,"PRT062607","Ibrutinib",6.492,"CLL42"
4383,"PRT062607","MK-2206",5.721,"CLL42"
4384,"PRT062607","Selumetinib",9.711,"CLL42"
4385,"Quizartinib","Duvelisib",-0.107,"CLL42"
4386,"Quizartinib","Ibrutinib",-0.094,"CLL42"
4387,"Quizartinib","MK-2206",-1.771,"CLL42"
4388,"Quizartinib","Selumetinib",-3.977,"CLL42"
4389,"Ruxolitinib","Duvelisib",-1.846,"CLL42"
4390,"Ruxolitinib","Ibrutinib",4.017,"CLL42"
4391,"Ruxolitinib","MK-2206",1.849,"CLL42"
4392,"Ruxolitinib","Selumetinib",2.953,"CLL42"
4393,"Selinexor","Duvelisib",5.223,"CLL42"
4394,"Selinexor","Ibrutinib",6.852,"CLL42"
4395,"Selinexor","MK-2206",-0.878,"CLL42"
4396,"Selinexor","Selumetinib",8.049,"CLL42"
4397,"Selumetinib","Duvelisib",5.403,"CLL42"
4398,"Selumetinib","Ibrutinib",14.555,"CLL42"
4399,"Selumetinib","MK-2206",0.87,"CLL42"
4400,"Selumetinib","Selumetinib",2.088,"CLL42"
4401,"Tipifarnib","Duvelisib",7.872,"CLL42"
4402,"Tipifarnib","Ibrutinib",9.87,"CLL42"
4403,"Tipifarnib","MK-2206",6.95,"CLL42"
4404,"Tipifarnib","Selumetinib",7.833,"CLL42"
4405,"Trametinib","Duvelisib",16.041,"CLL42"
4406,"Trametinib","Ibrutinib",19.734,"CLL42"
4407,"Trametinib","MK-2206",8.062,"CLL42"
4408,"Trametinib","Selumetinib",10.348,"CLL42"
4409,"Venetoclax","Duvelisib",14.26,"CLL42"
4410,"Venetoclax","Ibrutinib",17.83,"CLL42"
4411,"Venetoclax","MK-2206",4.691,"CLL42"
4412,"Venetoclax","Selumetinib",14.308,"CLL42"
4413,"Vismodegib","Duvelisib",-5.502,"CLL42"
4414,"Vismodegib","Ibrutinib",-0.538,"CLL42"
4415,"Vismodegib","MK-2206",-2.015,"CLL42"
4416,"Vismodegib","Selumetinib",-0.601,"CLL42"
4417,"AZD8055","Duvelisib",-0.707,"CLL43"
4418,"AZD8055","Ibrutinib",5.463,"CLL43"
4419,"AZD8055","MK-2206",1.117,"CLL43"
4420,"AZD8055","Selumetinib",6.859,"CLL43"
4421,"Birinapant","Duvelisib",-2.811,"CLL43"
4422,"Birinapant","Ibrutinib",4.208,"CLL43"
4423,"Birinapant","MK-2206",-5.523,"CLL43"
4424,"Birinapant","Selumetinib",-6.452,"CLL43"
4425,"BX-912","Duvelisib",3.768,"CLL43"
4426,"BX-912","Ibrutinib",5.067,"CLL43"
4427,"BX-912","MK-2206",1.786,"CLL43"
4428,"BX-912","Selumetinib",8.099,"CLL43"
4429,"CHIR-99021","Duvelisib",2.088,"CLL43"
4430,"CHIR-99021","Ibrutinib",4.458,"CLL43"
4431,"CHIR-99021","MK-2206",1.032,"CLL43"
4432,"CHIR-99021","Selumetinib",11.168,"CLL43"
4433,"Dasatinib","Duvelisib",8.962,"CLL43"
4434,"Dasatinib","Ibrutinib",6.014,"CLL43"
4435,"Dasatinib","MK-2206",4.672,"CLL43"
4436,"Dasatinib","Selumetinib",13.25,"CLL43"
4437,"Duvelisib","Duvelisib",3.597,"CLL43"
4438,"Duvelisib","Ibrutinib",9.029,"CLL43"
4439,"Duvelisib","MK-2206",3.511,"CLL43"
4440,"Duvelisib","Selumetinib",13.12,"CLL43"
4441,"Fludarabine","Duvelisib",-0.19,"CLL43"
4442,"Fludarabine","Ibrutinib",3.557,"CLL43"
4443,"Fludarabine","MK-2206",-3.178,"CLL43"
4444,"Fludarabine","Selumetinib",2.424,"CLL43"
4445,"GDC-0152","Duvelisib",-4.333,"CLL43"
4446,"GDC-0152","Ibrutinib",4.795,"CLL43"
4447,"GDC-0152","MK-2206",-4.163,"CLL43"
4448,"GDC-0152","Selumetinib",0.79,"CLL43"
4449,"Gefitinib","Duvelisib",-14.271,"CLL43"
4450,"Gefitinib","Ibrutinib",-7.782,"CLL43"
4451,"Gefitinib","MK-2206",-9.764,"CLL43"
4452,"Gefitinib","Selumetinib",-4.353,"CLL43"
4453,"GSK429286A","Duvelisib",9.225,"CLL43"
4454,"GSK429286A","Ibrutinib",13.411,"CLL43"
4455,"GSK429286A","MK-2206",3.788,"CLL43"
4456,"GSK429286A","Selumetinib",17.548,"CLL43"
4457,"Ibrutinib","Duvelisib",8.063,"CLL43"
4458,"Ibrutinib","Ibrutinib",7.366,"CLL43"
4459,"Ibrutinib","MK-2206",6.823,"CLL43"
4460,"Ibrutinib","Selumetinib",17.432,"CLL43"
4461,"KX2-391","Duvelisib",7.422,"CLL43"
4462,"KX2-391","Ibrutinib",9.459,"CLL43"
4463,"KX2-391","MK-2206",5.295,"CLL43"
4464,"KX2-391","Selumetinib",16.09,"CLL43"
4465,"Lenalidomide","Duvelisib",-8.448,"CLL43"
4466,"Lenalidomide","Ibrutinib",-3.104,"CLL43"
4467,"Lenalidomide","MK-2206",-7.902,"CLL43"
4468,"Lenalidomide","Selumetinib",-7.714,"CLL43"
4469,"MK-2206","Duvelisib",7.338,"CLL43"
4470,"MK-2206","Ibrutinib",9.162,"CLL43"
4471,"MK-2206","MK-2206",1.296,"CLL43"
4472,"MK-2206","Selumetinib",10.926,"CLL43"
4473,"Onalespib","Duvelisib",5.062,"CLL43"
4474,"Onalespib","Ibrutinib",10.298,"CLL43"
4475,"Onalespib","MK-2206",2.113,"CLL43"
4476,"Onalespib","Selumetinib",7.029,"CLL43"
4477,"PRT062607","Duvelisib",4.958,"CLL43"
4478,"PRT062607","Ibrutinib",3.689,"CLL43"
4479,"PRT062607","MK-2206",10.384,"CLL43"
4480,"PRT062607","Selumetinib",13.548,"CLL43"
4481,"Quizartinib","Duvelisib",-3.909,"CLL43"
4482,"Quizartinib","Ibrutinib",-0.68,"CLL43"
4483,"Quizartinib","MK-2206",-6.627,"CLL43"
4484,"Quizartinib","Selumetinib",2.346,"CLL43"
4485,"Ruxolitinib","Duvelisib",0.075,"CLL43"
4486,"Ruxolitinib","Ibrutinib",2.077,"CLL43"
4487,"Ruxolitinib","MK-2206",-0.149,"CLL43"
4488,"Ruxolitinib","Selumetinib",5.086,"CLL43"
4489,"Selinexor","Duvelisib",-0.689,"CLL43"
4490,"Selinexor","Ibrutinib",0.201,"CLL43"
4491,"Selinexor","MK-2206",0.581,"CLL43"
4492,"Selinexor","Selumetinib",6.864,"CLL43"
4493,"Selumetinib","Duvelisib",8.778,"CLL43"
4494,"Selumetinib","Ibrutinib",10.08,"CLL43"
4495,"Selumetinib","MK-2206",2.321,"CLL43"
4496,"Selumetinib","Selumetinib",4.017,"CLL43"
